time_stamp,Pulsometer_readout,Engine_efficiency,red_Value,blue_Value,green_Value
2018-01-02T06:22:34Z,171,79.57206730414701,140,127,139
2018-01-02T06:22:35Z,172,79.2285708377444,118,128,119
2018-01-02T06:22:36Z,173,79.42296163381049,95,128,97
2018-01-02T06:22:37Z,174,72.21351500500073,71,130,76
2018-01-02T06:22:38Z,175,85.09763654747981,46,128,50
2018-01-02T06:22:39Z,176,78.68899127719243,21,126,25
2018-01-02T06:22:40Z,177,79.91596594274839,4,126,8
2018-01-02T06:22:41Z,178,83.33830733872954,29,125,32
2018-01-02T06:22:42Z,179,75.13435662035245,54,130,60
2018-01-02T06:22:43Z,180,76.5315681540507,79,126,80
2018-01-02T06:22:44Z,181,75.75491542947205,103,129,105
2018-01-02T06:22:45Z,182,85.60521546005944,125,125,124
2018-01-02T06:22:46Z,183,79.52934824164338,147,130,148
2018-01-02T06:22:47Z,184,78.91941371039506,167,126,163
2018-01-02T06:22:48Z,185,85.03846033637477,185,128,183
2018-01-02T06:22:49Z,186,79.26056197511666,202,130,200
2018-01-02T06:22:50Z,187,88.42079747974036,216,126,211
2018-01-02T06:22:51Z,188,73.85817122697446,229,129,225
2018-01-02T06:22:52Z,189,82.21631226997431,239,120,226
2018-01-02T06:22:53Z,190,84.70049950175715,246,128,241
2018-01-02T06:22:54Z,191,77.81738114410841,251,129,247
2018-01-02T06:22:55Z,192,84.09629533693239,254,126,246
2018-01-02T06:22:56Z,193,84.2918315465232,254,124,245
2018-01-02T06:22:57Z,194,79.98402501411795,252,124,242
2018-01-02T06:22:58Z,195,88.61431758366774,247,125,238
2018-01-02T06:22:59Z,196,79.55056530383514,239,126,232
2018-01-02T06:23:00Z,197,75.37807357282311,230,129,226
2018-01-02T06:23:01Z,198,79.64546774210326,217,129,214
2018-01-02T06:23:02Z,199,76.55756078665749,203,130,202
2018-01-02T06:23:03Z,200,69.64485816721317,187,126,183
2018-01-02T06:23:04Z,201,80.35139149008288,169,126,165
2018-01-02T06:23:05Z,202,73.19819153161218,149,129,149
2018-01-02T06:23:06Z,203,79.50838055305371,127,127,127
2018-01-02T06:23:07Z,204,65.7975442339148,105,128,106
2018-01-02T06:23:08Z,205,78.60486663608559,81,126,82
2018-01-02T06:23:09Z,206,77.74688091710873,56,129,61
2018-01-02T06:23:10Z,207,77.78287035177023,31,127,35
2018-01-02T06:23:11Z,208,78.48902235549576,6,128,12
2018-01-02T06:23:12Z,209,84.36533021289853,19,126,23
2018-01-02T06:23:13Z,210,88.16092879219953,44,128,48
2018-01-02T06:23:14Z,211,88.55794509783973,69,129,73
2018-01-02T06:23:15Z,212,80.84497611433041,93,128,95
2018-01-02T06:23:16Z,213,82.34350395531212,116,130,119
2018-01-02T06:23:17Z,214,83.66282187958312,138,125,135
2018-01-02T06:23:18Z,215,76.90978282913328,0,128,6
2018-01-02T06:23:19Z,216,79.76193965367719,25,128,31
2018-01-02T06:23:20Z,217,83.25381643650773,50,131,57
2018-01-02T06:23:21Z,218,84.79306038251644,75,127,77
2018-01-02T06:23:22Z,219,81.26683992510081,99,125,98
2018-01-02T06:23:23Z,220,79.79062045865994,122,130,124
2018-01-02T06:23:24Z,221,73.94688633791837,143,128,143
2018-01-02T06:23:25Z,222,69.52302834379103,164,125,160
2018-01-02T06:23:26Z,223,79.10524736787063,182,129,181
2018-01-02T06:23:27Z,224,80.21222781072638,199,126,194
2018-01-02T06:23:28Z,225,83.4458139434921,214,130,212
2018-01-02T06:23:29Z,226,84.46066570454613,227,124,219
2018-01-02T06:23:30Z,227,77.4310300806533,237,127,232
2018-01-02T06:23:31Z,228,88.04108605973445,245,126,238
2018-01-02T06:23:32Z,229,82.17992308585644,251,127,245
2018-01-02T06:23:33Z,230,76.9728321060449,254,126,246
2018-01-02T06:23:34Z,231,77.95813278020208,254,128,248
2018-01-02T06:23:35Z,232,77.68478192347317,252,129,248
2018-01-02T06:23:36Z,233,80.66880333144974,248,127,242
2018-01-02T06:23:37Z,234,81.69440005245066,241,129,237
2018-01-02T06:23:38Z,235,75.99817755587486,231,129,227
2018-01-02T06:23:39Z,236,79.78746844298445,220,131,218
2018-01-02T06:23:40Z,237,83.8209091501809,206,126,201
2018-01-02T06:23:41Z,238,83.68292968088353,190,125,184
2018-01-02T06:23:42Z,239,77.42058557967714,172,130,172
2018-01-02T06:23:43Z,240,74.87287876685586,152,127,151
2018-01-02T06:23:44Z,241,77.39404953025246,131,127,131
2018-01-02T06:23:45Z,242,85.36669220405317,108,126,108
2018-01-02T06:23:46Z,243,79.35933317229573,85,126,85
2018-01-02T06:23:47Z,244,83.98730083928363,61,128,64
2018-01-02T06:23:48Z,245,84.97314425348404,35,128,41
2018-01-02T06:23:49Z,246,75.80326625082573,10,128,16
2018-01-02T06:23:50Z,247,79.66141848024937,14,128,20
2018-01-02T06:23:51Z,248,81.49567882983304,40,126,43
2018-01-02T06:23:52Z,249,80.75202643525103,65,130,70
2018-01-02T06:23:53Z,250,82.03800331785273,89,127,90
2018-01-02T06:23:54Z,251,73.18809541585597,112,127,112
2018-01-02T06:23:55Z,252,81.63353312368614,135,127,133
2018-01-02T06:23:56Z,253,78.57258593310566,156,126,153
2018-01-02T06:23:57Z,254,81.29782045469935,175,129,174
2018-01-02T06:23:58Z,255,76.14584598736617,192,125,187
2018-01-02T06:23:59Z,256,79.54724831905482,208,126,203
2018-01-02T06:24:00Z,1,77.58921639801468,222,129,219
2018-01-02T06:24:01Z,2,77.49559958113981,233,128,229
2018-01-02T06:24:02Z,3,83.91954593320258,242,125,234
2018-01-02T06:24:03Z,4,85.16167235997113,249,125,241
2018-01-02T06:24:04Z,5,72.17175701954963,253,127,246
2018-01-02T06:24:05Z,6,74.3433985196134,254,126,247
2018-01-02T06:24:06Z,7,79.3596089446864,254,128,247
2018-01-02T06:24:07Z,8,75.71394347804595,250,130,246
2018-01-02T06:24:08Z,9,85.42660815349772,244,124,235
2018-01-02T06:24:09Z,10,80.59917848677716,236,129,232
2018-01-02T06:24:10Z,11,77.59243041216315,225,125,217
2018-01-02T06:24:11Z,12,76.56514654135738,212,128,208
2018-01-02T06:24:12Z,13,78.64044509275186,197,127,193
2018-01-02T06:24:13Z,14,81.98131506875643,179,128,177
2018-01-02T06:24:14Z,15,83.33327972518457,160,125,156
2018-01-02T06:24:15Z,16,83.82123872637465,140,127,139
2018-01-02T06:24:16Z,17,81.08198164487706,118,124,115
2018-01-02T06:24:17Z,18,81.00182560738216,95,126,95
2018-01-02T06:24:18Z,19,76.82136760101045,71,127,73
2018-01-02T06:24:19Z,20,82.3372229848705,46,125,48
2018-01-02T06:24:20Z,21,74.65306212224493,21,127,26
2018-01-02T06:24:21Z,22,83.13719572220977,4,129,11
2018-01-02T06:24:22Z,23,81.6123943532383,29,128,34
2018-01-02T06:24:23Z,24,73.55582485443415,54,129,59
2018-01-02T06:24:24Z,25,81.50249297536581,79,127,81
2018-01-02T06:24:25Z,26,86.75377142434202,103,128,104
2018-01-02T06:24:26Z,27,77.24549764193804,125,129,127
2018-01-02T06:24:27Z,28,75.58062004124454,147,129,147
2018-01-02T06:24:28Z,29,77.07858075756145,167,128,165
2018-01-02T06:24:29Z,30,78.59202703310518,185,127,182
2018-01-02T06:24:30Z,31,80.1778577979211,202,125,196
2018-01-02T06:24:31Z,32,78.61308695962856,216,127,211
2018-01-02T06:24:32Z,33,74.1844903556334,229,126,222
2018-01-02T06:24:33Z,34,81.51256201371658,239,127,233
2018-01-02T06:24:34Z,35,76.67137495832944,246,128,240
2018-01-02T06:24:35Z,36,79.23521856052818,251,128,245
2018-01-02T06:24:36Z,37,85.1877399807672,254,125,246
2018-01-02T06:24:37Z,38,80.73653616345239,254,125,245
2018-01-02T06:24:38Z,39,82.48015870627067,252,130,247
2018-01-02T06:24:39Z,40,81.02737743682258,247,130,243
2018-01-02T06:24:40Z,41,71.80140310231334,239,131,237
2018-01-02T06:24:41Z,42,79.41402219665044,230,127,224
2018-01-02T06:24:42Z,43,73.57071759413154,217,129,215
2018-01-02T06:24:43Z,44,76.97075147127185,203,131,202
2018-01-02T06:24:44Z,45,79.41897975491003,187,132,188
2018-01-02T06:24:45Z,46,81.4112507320594,169,128,167
2018-01-02T06:24:46Z,47,69.61476808252489,149,128,148
2018-01-02T06:24:47Z,48,81.5546756723315,127,126,125
2018-01-02T06:24:48Z,49,77.79652977373253,105,126,104
2018-01-02T06:24:49Z,50,82.29391395392108,81,129,84
2018-01-02T06:24:50Z,51,84.6521069480283,56,126,59
2018-01-02T06:24:51Z,52,79.2585903140014,31,130,38
2018-01-02T06:24:52Z,53,74.3187887405407,6,127,11
2018-01-02T06:24:53Z,54,74.79199990461692,19,128,25
2018-01-02T06:24:54Z,55,78.28128119534148,44,125,46
2018-01-02T06:24:55Z,56,74.12111019309704,69,131,75
2018-01-02T06:24:56Z,57,78.34342421066295,93,131,98
2018-01-02T06:24:57Z,58,80.22320352262761,116,127,116
2018-01-02T06:24:58Z,59,82.57515788270553,138,128,138
2018-01-02T06:24:59Z,60,75.16939136049862,0,129,7
2018-01-02T06:25:00Z,61,82.31413399836883,25,127,29
2018-01-02T06:25:01Z,62,88.32356021205743,50,128,54
2018-01-02T06:25:02Z,63,81.6152585466539,75,130,80
2018-01-02T06:25:03Z,64,84.12831354646622,99,125,98
2018-01-02T06:25:04Z,65,78.20903370578716,122,134,128
2018-01-02T06:25:05Z,66,81.43034872133644,143,128,143
2018-01-02T06:25:06Z,67,84.45491372508836,164,125,160
2018-01-02T06:25:07Z,68,74.58475524329167,182,127,179
2018-01-02T06:25:08Z,69,88.43182197986482,199,132,200
2018-01-02T06:25:09Z,70,75.77063449295464,214,126,209
2018-01-02T06:25:10Z,71,72.94518584798136,227,126,220
2018-01-02T06:25:11Z,72,82.04788831730187,237,126,230
2018-01-02T06:25:12Z,73,72.24217298482124,245,129,241
2018-01-02T06:25:13Z,74,76.1615571215932,251,126,244
2018-01-02T06:25:14Z,75,73.1279859788457,254,128,248
2018-01-02T06:25:15Z,76,81.10259779351911,254,128,248
2018-01-02T06:25:16Z,77,73.05150698355922,252,129,248
2018-01-02T06:25:17Z,78,75.05293012248457,248,130,244
2018-01-02T06:25:18Z,79,81.02325810016794,241,128,236
2018-01-02T06:25:19Z,80,76.76565063288962,231,129,228
2018-01-02T06:25:20Z,81,73.19449939097443,220,128,216
2018-01-02T06:25:21Z,82,76.53916357363319,206,126,200
2018-01-02T06:25:22Z,83,83.97902495003076,190,129,188
2018-01-02T06:25:23Z,84,77.58820115317484,172,127,169
2018-01-02T06:25:24Z,85,82.00348630812998,152,130,153
2018-01-02T06:25:25Z,86,83.25909387506505,131,129,132
2018-01-02T06:25:26Z,87,79.9716575489694,108,127,109
2018-01-02T06:25:27Z,88,76.5925331209685,85,128,87
2018-01-02T06:25:28Z,89,76.54635536061,61,129,65
2018-01-02T06:25:29Z,90,80.37882116330759,35,131,43
2018-01-02T06:25:30Z,91,77.86120331297857,10,128,16
2018-01-02T06:25:31Z,92,76.1425327615841,14,127,20
2018-01-02T06:25:32Z,93,72.96745534480446,40,130,46
2018-01-02T06:25:33Z,94,76.42678860932304,65,127,67
2018-01-02T06:25:34Z,95,84.340957909817,89,127,90
2018-01-02T06:25:35Z,96,86.92227961472484,112,128,113
2018-01-02T06:25:36Z,97,76.10801535253543,135,125,132
2018-01-02T06:25:37Z,98,81.26404606532793,156,127,154
2018-01-02T06:25:38Z,99,77.4301437144378,175,125,170
2018-01-02T06:25:39Z,100,85.42647131802045,192,127,189
2018-01-02T06:25:40Z,101,77.41267722013114,208,126,202
2018-01-02T06:25:41Z,102,74.85163426564827,222,127,216
2018-01-02T06:25:42Z,103,78.05779087163326,233,125,226
2018-01-02T06:25:43Z,104,80.84812419787302,242,129,237
2018-01-02T06:25:44Z,105,75.37320461988595,249,130,245
2018-01-02T06:25:45Z,106,79.0884707641739,253,130,249
2018-01-02T06:25:46Z,107,81.40757775635502,254,128,249
2018-01-02T06:25:47Z,108,83.11143713237064,254,128,247
2018-01-02T06:25:48Z,109,85.86925597510297,250,124,241
2018-01-02T06:25:49Z,110,89.1185853045426,244,125,236
2018-01-02T06:25:50Z,111,84.64855485609198,236,130,232
2018-01-02T06:25:51Z,112,74.81193469533143,225,130,222
2018-01-02T06:25:52Z,113,76.82869724726288,212,129,209
2018-01-02T06:25:53Z,114,82.14943582376482,197,126,191
2018-01-02T06:25:54Z,115,86.44011382410507,179,127,177
2018-01-02T06:25:55Z,116,78.52451754446645,160,127,158
2018-01-02T06:25:56Z,117,77.90052865939373,140,131,143
2018-01-02T06:25:57Z,118,84.63681933845743,118,123,114
2018-01-02T06:25:58Z,119,80.87140524381297,95,129,97
2018-01-02T06:25:59Z,120,74.44685325661906,71,128,73
2018-01-02T06:26:00Z,121,76.7735150609131,46,128,50
2018-01-02T06:26:01Z,122,81.79417660170964,21,125,23
2018-01-02T06:26:02Z,123,81.33694119658868,4,125,7
2018-01-02T06:26:03Z,124,78.65978084233352,29,130,37
2018-01-02T06:26:04Z,125,85.20906108057419,54,127,58
2018-01-02T06:26:05Z,126,81.26165204157306,79,124,78
2018-01-02T06:26:06Z,127,81.64685529049274,103,127,104
2018-01-02T06:26:07Z,128,76.28428957129161,125,130,127
2018-01-02T06:26:08Z,129,84.1082079314609,147,128,147
2018-01-02T06:26:09Z,130,80.07239023487152,167,126,164
2018-01-02T06:26:10Z,131,84.12981148322486,185,131,186
2018-01-02T06:26:11Z,132,72.67284371494428,202,129,199
2018-01-02T06:26:12Z,133,80.84140478955894,216,128,212
2018-01-02T06:26:13Z,134,85.23261937884635,229,126,222
2018-01-02T06:26:14Z,135,78.08728077480454,239,127,232
2018-01-02T06:26:15Z,136,82.66395017176625,246,127,240
2018-01-02T06:26:16Z,137,86.79327459301898,251,130,248
2018-01-02T06:26:17Z,138,81.90139870968562,254,126,246
2018-01-02T06:26:18Z,139,80.36117515578222,254,128,248
2018-01-02T06:26:19Z,140,88.42188537064794,252,123,241
2018-01-02T06:26:20Z,141,70.69768600991222,247,128,241
2018-01-02T06:26:21Z,142,79.33271096830845,239,130,236
2018-01-02T06:26:22Z,143,74.50828468680085,230,131,228
2018-01-02T06:26:23Z,144,83.61106430459274,217,126,211
2018-01-02T06:26:24Z,145,88.05828050980689,203,128,199
2018-01-02T06:26:25Z,146,86.28755591791192,187,125,182
2018-01-02T06:26:26Z,147,78.06629031062046,169,129,167
2018-01-02T06:26:27Z,148,81.30709905426325,149,126,146
2018-01-02T06:26:28Z,149,84.58382709207179,127,125,125
2018-01-02T06:26:29Z,150,83.9023579873897,105,127,105
2018-01-02T06:26:30Z,151,81.20754886054654,81,129,84
2018-01-02T06:26:31Z,152,84.27532226681706,56,129,61
2018-01-02T06:26:32Z,153,84.49227342273817,31,128,36
2018-01-02T06:26:33Z,154,82.36351443901954,6,128,12
2018-01-02T06:26:34Z,155,83.05624012285566,19,126,23
2018-01-02T06:26:35Z,156,81.18631146368737,44,127,47
2018-01-02T06:26:36Z,157,85.26767900270238,69,124,68
2018-01-02T06:26:37Z,158,85.15232168935253,93,129,96
2018-01-02T06:26:38Z,159,78.54402981502842,116,127,116
2018-01-02T06:26:39Z,160,87.2965743121869,138,127,137
2018-01-02T06:26:40Z,161,81.8490317455904,0,126,4
2018-01-02T06:26:41Z,162,77.39282225243682,25,128,31
2018-01-02T06:26:42Z,163,76.15910771509353,50,130,56
2018-01-02T06:26:43Z,164,81.84402123110253,75,124,74
2018-01-02T06:26:44Z,165,76.30947646609998,99,126,99
2018-01-02T06:26:45Z,166,78.53772433256347,122,129,123
2018-01-02T06:26:46Z,167,75.65809674639598,143,123,139
2018-01-02T06:26:47Z,168,80.6445881228443,164,128,162
2018-01-02T06:26:48Z,169,88.03750772241692,182,124,177
2018-01-02T06:26:49Z,170,83.08373478227638,199,126,194
2018-01-02T06:26:50Z,171,78.7690627594775,214,126,208
2018-01-02T06:26:51Z,172,78.5819556345394,227,126,220
2018-01-02T06:26:52Z,173,81.44478183583301,237,129,233
2018-01-02T06:26:53Z,174,77.68238951341671,245,131,243
2018-01-02T06:26:54Z,175,71.12076208187378,251,123,240
2018-01-02T06:26:55Z,176,80.6479355689216,254,131,251
2018-01-02T06:26:56Z,177,79.50521794098,254,126,246
2018-01-02T06:26:57Z,178,80.42970519419626,252,125,244
2018-01-02T06:26:58Z,179,82.3647156746192,248,128,242
2018-01-02T06:26:59Z,180,81.46169070782761,241,126,234
2018-01-02T06:27:00Z,181,75.23593269301394,231,124,223
2018-01-02T06:27:01Z,182,85.57703810080392,220,127,214
2018-01-02T06:27:02Z,183,82.18524168487112,206,127,202
2018-01-02T06:27:03Z,184,79.17559547321308,190,128,187
2018-01-02T06:27:04Z,185,77.90533226613876,172,127,169
2018-01-02T06:27:05Z,186,83.28614781269198,152,127,150
2018-01-02T06:27:06Z,187,82.87088193586347,131,129,132
2018-01-02T06:27:07Z,188,79.78282683699322,108,126,107
2018-01-02T06:27:08Z,189,73.66064331831085,85,131,90
2018-01-02T06:27:09Z,190,82.82816448363869,61,126,63
2018-01-02T06:27:10Z,191,81.9637220894557,35,127,40
2018-01-02T06:27:11Z,192,84.66510557930037,10,127,15
2018-01-02T06:27:12Z,193,81.81356252940834,14,126,18
2018-01-02T06:27:13Z,194,82.56647470893864,40,127,44
2018-01-02T06:27:14Z,195,78.45771526235123,65,133,73
2018-01-02T06:27:15Z,196,78.45693013187719,89,128,91
2018-01-02T06:27:16Z,197,84.14720764586305,112,129,114
2018-01-02T06:27:17Z,198,83.8744450397054,135,131,138
2018-01-02T06:27:18Z,199,81.52330919198785,156,122,148
2018-01-02T06:27:19Z,200,82.70962348900467,175,124,169
2018-01-02T06:27:20Z,201,83.89332443404808,192,131,192
2018-01-02T06:27:21Z,202,83.39159441540268,208,124,201
2018-01-02T06:27:22Z,203,75.55429966989846,222,128,218
2018-01-02T06:27:23Z,204,83.37390138045278,233,126,226
2018-01-02T06:27:24Z,205,75.34685749374411,242,127,236
2018-01-02T06:27:25Z,206,84.43337102679591,249,130,245
2018-01-02T06:27:26Z,207,80.59945592698206,253,124,244
2018-01-02T06:27:27Z,208,83.66513642188647,254,127,247
2018-01-02T06:27:28Z,209,72.3100059071487,254,127,247
2018-01-02T06:27:29Z,210,76.0982626974032,250,128,244
2018-01-02T06:27:30Z,211,76.73026984313866,244,130,241
2018-01-02T06:27:31Z,212,75.0145981663954,236,126,229
2018-01-02T06:27:32Z,213,77.00228949140556,225,124,216
2018-01-02T06:27:33Z,214,74.95438438481601,212,130,210
2018-01-02T06:27:34Z,215,76.71781083777945,197,127,193
2018-01-02T06:27:35Z,216,75.98809445012832,179,128,177
2018-01-02T06:27:36Z,217,78.17355717664876,160,126,158
2018-01-02T06:27:37Z,218,78.13636647841405,140,129,141
2018-01-02T06:27:38Z,219,90.24427730491317,118,129,120
2018-01-02T06:27:39Z,220,81.41549881990612,95,127,96
2018-01-02T06:27:40Z,221,74.33527144232184,71,130,76
2018-01-02T06:27:41Z,222,78.42908208615998,46,124,47
2018-01-02T06:27:42Z,223,84.69416671387015,21,128,26
2018-01-02T06:27:43Z,224,80.42534565349847,4,126,9
2018-01-02T06:27:44Z,225,81.03463296889127,29,128,34
2018-01-02T06:27:45Z,226,74.01498408624316,54,128,59
2018-01-02T06:27:46Z,227,81.4088985078115,79,128,82
2018-01-02T06:27:47Z,228,83.63817342972987,103,127,103
2018-01-02T06:27:48Z,229,81.30857982087109,125,127,125
2018-01-02T06:27:49Z,230,70.34932149431523,147,128,147
2018-01-02T06:27:50Z,231,74.83549046444182,167,129,166
2018-01-02T06:27:51Z,232,79.89283761089176,185,124,179
2018-01-02T06:27:52Z,233,72.25078880084011,202,130,201
2018-01-02T06:27:53Z,234,85.65666752535554,216,128,212
2018-01-02T06:27:54Z,235,71.72510043794414,229,127,223
2018-01-02T06:27:55Z,236,82.97380311247555,239,126,232
2018-01-02T06:27:56Z,237,71.2528313191339,246,129,242
2018-01-02T06:27:57Z,238,78.81025288004437,251,127,244
2018-01-02T06:27:58Z,239,76.94387249939946,254,128,248
2018-01-02T06:27:59Z,240,81.37691607466812,254,130,250
2018-01-02T06:28:00Z,241,80.2635191694489,252,127,245
2018-01-02T06:28:01Z,242,79.19217993783141,247,130,243
2018-01-02T06:28:02Z,243,81.17066593995965,239,130,236
2018-01-02T06:28:03Z,244,83.98199533303202,230,128,224
2018-01-02T06:28:04Z,245,89.07557420325683,217,129,214
2018-01-02T06:28:05Z,246,75.63430028727919,203,128,200
2018-01-02T06:28:06Z,247,83.90296443846529,187,133,189
2018-01-02T06:28:07Z,248,74.28687993335815,169,128,167
2018-01-02T06:28:08Z,249,74.8126147927696,149,128,148
2018-01-02T06:28:09Z,250,80.23738077527088,127,127,127
2018-01-02T06:28:10Z,251,86.21935877299792,105,131,109
2018-01-02T06:28:11Z,252,76.52112783487014,81,128,84
2018-01-02T06:28:12Z,253,77.24078188176235,56,127,59
2018-01-02T06:28:13Z,254,85.18021368415903,31,128,36
2018-01-02T06:28:14Z,255,76.2598956595422,6,127,11
2018-01-02T06:28:15Z,256,71.75091060463146,19,124,20
2018-01-02T06:28:16Z,1,79.78555530179887,44,125,45
2018-01-02T06:28:17Z,2,78.9844497313258,69,123,67
2018-01-02T06:28:18Z,3,76.70609078587573,93,126,93
2018-01-02T06:28:19Z,4,80.99878418387492,116,128,117
2018-01-02T06:28:20Z,5,78.69763166855088,138,129,139
2018-01-02T06:28:21Z,6,81.15103525007684,0,128,6
2018-01-02T06:28:22Z,7,76.86033583958299,25,129,32
2018-01-02T06:28:23Z,8,78.29307415962057,50,128,55
2018-01-02T06:28:24Z,9,84.09977360834507,75,127,77
2018-01-02T06:28:25Z,10,81.44418008993365,99,127,100
2018-01-02T06:28:26Z,11,81.41381342760877,122,131,125
2018-01-02T06:28:27Z,12,76.9124130964997,143,126,141
2018-01-02T06:28:28Z,13,76.14701258743756,164,122,157
2018-01-02T06:28:29Z,14,79.8551797433867,182,125,177
2018-01-02T06:28:30Z,15,86.58947400780914,199,126,194
2018-01-02T06:28:31Z,16,85.7425689547875,214,128,210
2018-01-02T06:28:32Z,17,72.98967133759793,227,129,223
2018-01-02T06:28:33Z,18,86.86601826666472,237,131,235
2018-01-02T06:28:34Z,19,76.44754085377289,245,127,239
2018-01-02T06:28:35Z,20,74.38211650502349,251,130,247
2018-01-02T06:28:36Z,21,76.64781285295842,254,124,244
2018-01-02T06:28:37Z,22,76.90547112843461,254,128,249
2018-01-02T06:28:38Z,23,85.07021954030859,252,126,244
2018-01-02T06:28:39Z,24,82.0080428598474,248,129,243
2018-01-02T06:28:40Z,25,76.9917803014819,241,130,237
2018-01-02T06:28:41Z,26,84.165490948127,231,126,225
2018-01-02T06:28:42Z,27,89.74237114545026,220,127,214
2018-01-02T06:28:43Z,28,89.42485682460877,206,130,204
2018-01-02T06:28:44Z,29,77.90986621540866,190,125,184
2018-01-02T06:28:45Z,30,78.63479851719273,172,128,170
2018-01-02T06:28:46Z,31,79.53128994800203,152,127,150
2018-01-02T06:28:47Z,32,85.49136999522094,131,131,134
2018-01-02T06:28:48Z,33,77.09592425944335,108,126,108
2018-01-02T06:28:49Z,34,80.39574622007031,85,128,87
2018-01-02T06:28:50Z,35,78.74309253583611,61,126,62
2018-01-02T06:28:51Z,36,75.10895009952709,35,128,40
2018-01-02T06:28:52Z,37,76.36325976286079,10,129,17
2018-01-02T06:28:53Z,38,84.38864238778957,14,126,19
2018-01-02T06:28:54Z,39,75.38109770819315,40,128,44
2018-01-02T06:28:55Z,40,81.69802260348571,65,129,69
2018-01-02T06:28:56Z,41,80.6523942776774,89,125,88
2018-01-02T06:28:57Z,42,74.32627262436715,112,131,116
2018-01-02T06:28:58Z,43,83.63968267041619,135,128,135
2018-01-02T06:28:59Z,44,82.00559603322685,156,130,156
2018-01-02T06:29:00Z,45,78.51195951440707,175,128,173
2018-01-02T06:29:01Z,46,78.0936717362762,192,129,191
2018-01-02T06:29:02Z,47,75.28917036062683,208,126,203
2018-01-02T06:29:03Z,48,83.26810363444778,222,125,215
2018-01-02T06:29:04Z,49,84.65562347638688,233,126,226
2018-01-02T06:29:05Z,50,86.89149485764013,242,131,239
2018-01-02T06:29:06Z,51,78.02534454625106,249,127,242
2018-01-02T06:29:07Z,52,81.62747029538194,253,127,246
2018-01-02T06:29:08Z,53,81.49683661147021,254,126,247
2018-01-02T06:29:09Z,54,79.69495452202763,254,126,246
2018-01-02T06:29:10Z,55,78.66093180111385,250,126,243
2018-01-02T06:29:11Z,56,78.08237673045126,244,131,242
2018-01-02T06:29:12Z,57,82.80326004259584,236,127,229
2018-01-02T06:29:13Z,58,79.59835825616017,225,127,219
2018-01-02T06:29:14Z,59,86.37100299146871,212,125,205
2018-01-02T06:29:15Z,60,88.94107513040866,197,125,191
2018-01-02T06:29:16Z,61,80.70892884149049,179,130,179
2018-01-02T06:29:17Z,62,76.45390966954042,160,126,157
2018-01-02T06:29:18Z,63,77.55070331050936,140,128,140
2018-01-02T06:29:19Z,64,82.13957202376172,118,129,120
2018-01-02T06:29:20Z,65,83.07687455429074,95,126,94
2018-01-02T06:29:21Z,66,80.87923117334479,71,126,72
2018-01-02T06:29:22Z,67,74.2606230297525,46,125,47
2018-01-02T06:29:23Z,68,82.73449112844243,21,129,27
2018-01-02T06:29:24Z,69,85.54518419832425,4,128,10
2018-01-02T06:29:25Z,70,78.32180777578577,29,127,33
2018-01-02T06:29:26Z,71,84.78297096606788,54,129,59
2018-01-02T06:29:27Z,72,80.95906906196313,79,133,86
2018-01-02T06:29:28Z,73,86.02034761428314,103,128,104
2018-01-02T06:29:29Z,74,76.10091685086955,125,128,126
2018-01-02T06:29:30Z,75,73.56838205734236,147,128,147
2018-01-02T06:29:31Z,76,74.91783179803004,167,125,163
2018-01-02T06:29:32Z,77,83.00793555414963,185,129,184
2018-01-02T06:29:33Z,78,71.59742075683538,202,131,202
2018-01-02T06:29:34Z,79,77.43358475693167,216,127,211
2018-01-02T06:29:35Z,80,75.78662519457978,229,128,224
2018-01-02T06:29:36Z,81,80.0561136574336,239,131,236
2018-01-02T06:29:37Z,82,81.78725892948451,246,128,240
2018-01-02T06:29:38Z,83,82.32818183888988,251,128,246
2018-01-02T06:29:39Z,84,78.50028826799745,254,130,251
2018-01-02T06:29:40Z,85,75.87368836166112,254,130,250
2018-01-02T06:29:41Z,86,82.59825223702867,252,128,246
2018-01-02T06:29:42Z,87,80.72216798711625,247,127,241
2018-01-02T06:29:43Z,88,81.3274242823089,239,130,236
2018-01-02T06:29:44Z,89,78.90754543974279,230,129,225
2018-01-02T06:29:45Z,90,73.47309010283948,217,126,212
2018-01-02T06:29:46Z,91,80.54007544897951,203,129,201
2018-01-02T06:29:47Z,92,79.29474330437314,187,125,181
2018-01-02T06:29:48Z,93,76.61356656773813,169,127,166
2018-01-02T06:29:49Z,94,82.29612048955875,149,128,148
2018-01-02T06:29:50Z,95,82.56349047641993,127,128,127
2018-01-02T06:29:51Z,96,90.10532702572335,105,129,107
2018-01-02T06:29:52Z,97,81.84387001084244,81,128,83
2018-01-02T06:29:53Z,98,91.73030966858224,56,130,62
2018-01-02T06:29:54Z,99,75.19826859768007,31,129,38
2018-01-02T06:29:55Z,100,84.33187519120912,6,126,11
2018-01-02T06:29:56Z,101,78.19830943391803,19,124,21
2018-01-02T06:29:57Z,102,75.50678676885182,44,128,48
2018-01-02T06:29:58Z,103,77.36176694395394,69,131,75
2018-01-02T06:29:59Z,104,78.75715105875655,93,125,93
2018-01-02T06:30:00Z,105,72.871604276445,116,129,118
2018-01-02T06:30:01Z,106,80.30939778961279,138,128,138
2018-01-02T06:30:02Z,107,81.87189293822112,0,127,6
2018-01-02T06:30:03Z,108,81.23593214931962,25,127,29
